,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
1049,gpt3,object-control-passive,Stephanie,Avery,False,pushed,to call,Avery,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Avery"".
Context: Stephanie was pushed by Avery to call.

Question: Who pushed someone to call, Stephanie or Avery?
Answer: Avery
Question: Who was pushed to call, Stephanie or Avery?
Answer: Stephanie
Question: Who called, Stephanie or Avery?
Answer: ", 'Step'),1049.0,1049.0
1050,gpt3,object-control-passive,Stephanie,Casey,False,told,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was told by Casey to come.

Question: Who told someone to come, Stephanie or Casey?
Answer: Casey
Question: Who was told to come, Stephanie or Casey?
Answer: Stephanie
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1050.0,1050.0
1051,gpt3,object-control-passive,Stephanie,Casey,False,told,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was told by Casey to go.

Question: Who was told to go, Stephanie or Casey?
Answer: Stephanie
Question: Who told someone to go, Stephanie or Casey?
Answer: Casey
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1051.0,1051.0
1052,gpt3,object-control-passive,Stephanie,Casey,False,told,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was told by Casey to read.

Question: Who was told to read, Stephanie or Casey?
Answer: Stephanie
Question: Who told someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1052.0,1052.0
1053,gpt3,object-control-passive,Stephanie,Casey,False,told,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was told by Casey to run.

Question: Who was told to run, Stephanie or Casey?
Answer: Stephanie
Question: Who told someone to run, Stephanie or Casey?
Answer: Casey
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1053.0,1053.0
1054,gpt3,object-control-passive,Stephanie,Casey,False,told,to call,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was told by Casey to call.

Question: Who told someone to call, Stephanie or Casey?
Answer: Casey
Question: Who was told to call, Stephanie or Casey?
Answer: Stephanie
Question: Who called, Stephanie or Casey?
Answer: ", 'Step'),1054.0,1054.0
1055,gpt3,object-control-passive,Stephanie,Casey,False,ordered,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was ordered by Casey to come.

Question: Who ordered someone to come, Stephanie or Casey?
Answer: Casey
Question: Who was ordered to come, Stephanie or Casey?
Answer: Stephanie
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1055.0,1055.0
1056,gpt3,object-control-passive,Stephanie,Casey,False,ordered,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was ordered by Casey to go.

Question: Who was ordered to go, Stephanie or Casey?
Answer: Stephanie
Question: Who ordered someone to go, Stephanie or Casey?
Answer: Casey
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1056.0,1056.0
1057,gpt3,object-control-passive,Stephanie,Casey,False,ordered,to read,Casey,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was ordered by Casey to read.

Question: Who was ordered to read, Stephanie or Casey?
Answer: Stephanie
Question: Who ordered someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", '\n'),1057.0,1057.0
1058,gpt3,object-control-passive,Stephanie,Casey,False,ordered,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was ordered by Casey to run.

Question: Who was ordered to run, Stephanie or Casey?
Answer: Stephanie
Question: Who ordered someone to run, Stephanie or Casey?
Answer: Casey
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1058.0,1058.0
1059,gpt3,object-control-passive,Stephanie,Casey,False,ordered,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was ordered by Casey to call.

Question: Who was ordered to call, Stephanie or Casey?
Answer: Stephanie
Question: Who ordered someone to call, Stephanie or Casey?
Answer: Casey
Question: Who called, Stephanie or Casey?
Answer: ", '\n'),1059.0,1059.0
1060,gpt3,object-control-passive,Stephanie,Casey,False,called upon,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was called upon by Casey to come.

Question: Who was called upon to come, Stephanie or Casey?
Answer: Stephanie
Question: Who called upon someone to come, Stephanie or Casey?
Answer: Casey
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1060.0,1060.0
1061,gpt3,object-control-passive,Stephanie,Casey,False,called upon,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was called upon by Casey to go.

Question: Who was called upon to go, Stephanie or Casey?
Answer: Stephanie
Question: Who called upon someone to go, Stephanie or Casey?
Answer: Casey
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1061.0,1061.0
1062,gpt3,object-control-passive,Stephanie,Casey,False,called upon,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was called upon by Casey to read.

Question: Who called upon someone to read, Stephanie or Casey?
Answer: Casey
Question: Who was called upon to read, Stephanie or Casey?
Answer: Stephanie
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1062.0,1062.0
1063,gpt3,object-control-passive,Stephanie,Casey,False,called upon,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was called upon by Casey to run.

Question: Who was called upon to run, Stephanie or Casey?
Answer: Stephanie
Question: Who called upon someone to run, Stephanie or Casey?
Answer: Casey
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1063.0,1063.0
1064,gpt3,object-control-passive,Stephanie,Casey,False,called upon,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was called upon by Casey to call.

Question: Who called upon someone to call, Stephanie or Casey?
Answer: Casey
Question: Who was called upon to call, Stephanie or Casey?
Answer: Stephanie
Question: Who called, Stephanie or Casey?
Answer: ", '\n'),1064.0,1064.0
1065,gpt3,object-control-passive,Stephanie,Casey,False,reminded,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was reminded by Casey to come.

Question: Who reminded someone to come, Stephanie or Casey?
Answer: Casey
Question: Who was reminded to come, Stephanie or Casey?
Answer: Stephanie
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1065.0,1065.0
1066,gpt3,object-control-passive,Stephanie,Casey,False,reminded,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was reminded by Casey to go.

Question: Who was reminded to go, Stephanie or Casey?
Answer: Stephanie
Question: Who reminded someone to go, Stephanie or Casey?
Answer: Casey
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1066.0,1066.0
1067,gpt3,object-control-passive,Stephanie,Casey,False,reminded,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was reminded by Casey to read.

Question: Who was reminded to read, Stephanie or Casey?
Answer: Stephanie
Question: Who reminded someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1067.0,1067.0
1068,gpt3,object-control-passive,Stephanie,Casey,False,reminded,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was reminded by Casey to run.

Question: Who was reminded to run, Stephanie or Casey?
Answer: Stephanie
Question: Who reminded someone to run, Stephanie or Casey?
Answer: Casey
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1068.0,1068.0
1069,gpt3,object-control-passive,Stephanie,Casey,False,reminded,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was reminded by Casey to call.

Question: Who was reminded to call, Stephanie or Casey?
Answer: Stephanie
Question: Who reminded someone to call, Stephanie or Casey?
Answer: Casey
Question: Who called, Stephanie or Casey?
Answer: ", 'Question'),1069.0,1069.0
1070,gpt3,object-control-passive,Stephanie,Casey,False,urged,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was urged by Casey to come.

Question: Who was urged to come, Stephanie or Casey?
Answer: Stephanie
Question: Who urged someone to come, Stephanie or Casey?
Answer: Casey
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1070.0,1070.0
1071,gpt3,object-control-passive,Stephanie,Casey,False,urged,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was urged by Casey to go.

Question: Who was urged to go, Stephanie or Casey?
Answer: Stephanie
Question: Who urged someone to go, Stephanie or Casey?
Answer: Casey
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1071.0,1071.0
1072,gpt3,object-control-passive,Stephanie,Casey,False,urged,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was urged by Casey to read.

Question: Who urged someone to read, Stephanie or Casey?
Answer: Casey
Question: Who was urged to read, Stephanie or Casey?
Answer: Stephanie
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1072.0,1072.0
1073,gpt3,object-control-passive,Stephanie,Casey,False,urged,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was urged by Casey to run.

Question: Who urged someone to run, Stephanie or Casey?
Answer: Casey
Question: Who was urged to run, Stephanie or Casey?
Answer: Stephanie
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1073.0,1073.0
1074,gpt3,object-control-passive,Stephanie,Casey,False,urged,to call,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was urged by Casey to call.

Question: Who urged someone to call, Stephanie or Casey?
Answer: Casey
Question: Who was urged to call, Stephanie or Casey?
Answer: Stephanie
Question: Who called, Stephanie or Casey?
Answer: ", 'Step'),1074.0,1074.0
1075,gpt3,object-control-passive,Stephanie,Casey,False,asked,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was asked by Casey to come.

Question: Who was asked to come, Stephanie or Casey?
Answer: Stephanie
Question: Who asked someone to come, Stephanie or Casey?
Answer: Casey
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1075.0,1075.0
1076,gpt3,object-control-passive,Stephanie,Casey,False,asked,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was asked by Casey to go.

Question: Who asked someone to go, Stephanie or Casey?
Answer: Casey
Question: Who was asked to go, Stephanie or Casey?
Answer: Stephanie
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1076.0,1076.0
1077,gpt3,object-control-passive,Stephanie,Casey,False,asked,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was asked by Casey to read.

Question: Who was asked to read, Stephanie or Casey?
Answer: Stephanie
Question: Who asked someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1077.0,1077.0
1078,gpt3,object-control-passive,Stephanie,Casey,False,asked,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was asked by Casey to run.

Question: Who asked someone to run, Stephanie or Casey?
Answer: Casey
Question: Who was asked to run, Stephanie or Casey?
Answer: Stephanie
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1078.0,1078.0
1079,gpt3,object-control-passive,Stephanie,Casey,False,asked,to call,Casey,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was asked by Casey to call.

Question: Who was asked to call, Stephanie or Casey?
Answer: Stephanie
Question: Who asked someone to call, Stephanie or Casey?
Answer: Casey
Question: Who called, Stephanie or Casey?
Answer: ", '\n'),1079.0,1079.0
1080,gpt3,object-control-passive,Stephanie,Casey,False,persuaded,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was persuaded by Casey to come.

Question: Who was persuaded to come, Stephanie or Casey?
Answer: Stephanie
Question: Who persuaded someone to come, Stephanie or Casey?
Answer: Casey
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1080.0,1080.0
1081,gpt3,object-control-passive,Stephanie,Casey,False,persuaded,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was persuaded by Casey to go.

Question: Who was persuaded to go, Stephanie or Casey?
Answer: Stephanie
Question: Who persuaded someone to go, Stephanie or Casey?
Answer: Casey
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1081.0,1081.0
1082,gpt3,object-control-passive,Stephanie,Casey,False,persuaded,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was persuaded by Casey to read.

Question: Who was persuaded to read, Stephanie or Casey?
Answer: Stephanie
Question: Who persuaded someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1082.0,1082.0
1083,gpt3,object-control-passive,Stephanie,Casey,False,persuaded,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was persuaded by Casey to run.

Question: Who persuaded someone to run, Stephanie or Casey?
Answer: Casey
Question: Who was persuaded to run, Stephanie or Casey?
Answer: Stephanie
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1083.0,1083.0
1084,gpt3,object-control-passive,Stephanie,Casey,False,persuaded,to call,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was persuaded by Casey to call.

Question: Who was persuaded to call, Stephanie or Casey?
Answer: Stephanie
Question: Who persuaded someone to call, Stephanie or Casey?
Answer: Casey
Question: Who called, Stephanie or Casey?
Answer: ", 'Step'),1084.0,1084.0
1085,gpt3,object-control-passive,Stephanie,Casey,False,convinced,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was convinced by Casey to come.

Question: Who convinced someone to come, Stephanie or Casey?
Answer: Casey
Question: Who was convinced to come, Stephanie or Casey?
Answer: Stephanie
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1085.0,1085.0
1086,gpt3,object-control-passive,Stephanie,Casey,False,convinced,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was convinced by Casey to go.

Question: Who convinced someone to go, Stephanie or Casey?
Answer: Casey
Question: Who was convinced to go, Stephanie or Casey?
Answer: Stephanie
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1086.0,1086.0
1087,gpt3,object-control-passive,Stephanie,Casey,False,convinced,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was convinced by Casey to read.

Question: Who was convinced to read, Stephanie or Casey?
Answer: Stephanie
Question: Who convinced someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1087.0,1087.0
1088,gpt3,object-control-passive,Stephanie,Casey,False,convinced,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was convinced by Casey to run.

Question: Who was convinced to run, Stephanie or Casey?
Answer: Stephanie
Question: Who convinced someone to run, Stephanie or Casey?
Answer: Casey
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1088.0,1088.0
1089,gpt3,object-control-passive,Stephanie,Casey,False,convinced,to call,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was convinced by Casey to call.

Question: Who was convinced to call, Stephanie or Casey?
Answer: Stephanie
Question: Who convinced someone to call, Stephanie or Casey?
Answer: Casey
Question: Who called, Stephanie or Casey?
Answer: ", 'Step'),1089.0,1089.0
1090,gpt3,object-control-passive,Stephanie,Casey,False,forced,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was forced by Casey to come.

Question: Who was forced to come, Stephanie or Casey?
Answer: Stephanie
Question: Who forced someone to come, Stephanie or Casey?
Answer: Casey
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1090.0,1090.0
1091,gpt3,object-control-passive,Stephanie,Casey,False,forced,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was forced by Casey to go.

Question: Who forced someone to go, Stephanie or Casey?
Answer: Casey
Question: Who was forced to go, Stephanie or Casey?
Answer: Stephanie
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1091.0,1091.0
1092,gpt3,object-control-passive,Stephanie,Casey,False,forced,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was forced by Casey to read.

Question: Who was forced to read, Stephanie or Casey?
Answer: Stephanie
Question: Who forced someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1092.0,1092.0
1093,gpt3,object-control-passive,Stephanie,Casey,False,forced,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was forced by Casey to run.

Question: Who forced someone to run, Stephanie or Casey?
Answer: Casey
Question: Who was forced to run, Stephanie or Casey?
Answer: Stephanie
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1093.0,1093.0
1094,gpt3,object-control-passive,Stephanie,Casey,False,forced,to call,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was forced by Casey to call.

Question: Who was forced to call, Stephanie or Casey?
Answer: Stephanie
Question: Who forced someone to call, Stephanie or Casey?
Answer: Casey
Question: Who called, Stephanie or Casey?
Answer: ", 'Step'),1094.0,1094.0
1095,gpt3,object-control-passive,Stephanie,Casey,False,pushed,to come,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was pushed by Casey to come.

Question: Who pushed someone to come, Stephanie or Casey?
Answer: Casey
Question: Who was pushed to come, Stephanie or Casey?
Answer: Stephanie
Question: Who came, Stephanie or Casey?
Answer: ", 'Step'),1095.0,1095.0
1096,gpt3,object-control-passive,Stephanie,Casey,False,pushed,to go,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was pushed by Casey to go.

Question: Who pushed someone to go, Stephanie or Casey?
Answer: Casey
Question: Who was pushed to go, Stephanie or Casey?
Answer: Stephanie
Question: Who went, Stephanie or Casey?
Answer: ", 'Step'),1096.0,1096.0
1097,gpt3,object-control-passive,Stephanie,Casey,False,pushed,to read,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was pushed by Casey to read.

Question: Who was pushed to read, Stephanie or Casey?
Answer: Stephanie
Question: Who pushed someone to read, Stephanie or Casey?
Answer: Casey
Question: Who read, Stephanie or Casey?
Answer: ", 'Step'),1097.0,1097.0
1098,gpt3,object-control-passive,Stephanie,Casey,False,pushed,to run,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was pushed by Casey to run.

Question: Who pushed someone to run, Stephanie or Casey?
Answer: Casey
Question: Who was pushed to run, Stephanie or Casey?
Answer: Stephanie
Question: Who ran, Stephanie or Casey?
Answer: ", 'Step'),1098.0,1098.0
1099,gpt3,object-control-passive,Stephanie,Casey,False,pushed,to call,Casey,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Casey"".
Context: Stephanie was pushed by Casey to call.

Question: Who pushed someone to call, Stephanie or Casey?
Answer: Casey
Question: Who was pushed to call, Stephanie or Casey?
Answer: Stephanie
Question: Who called, Stephanie or Casey?
Answer: ", 'Step'),1099.0,1099.0
1100,gpt3,object-control-passive,Stephanie,Joseph,False,told,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was told by Joseph to come.

Question: Who told someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who was told to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1100.0,1100.0
1101,gpt3,object-control-passive,Stephanie,Joseph,False,told,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was told by Joseph to go.

Question: Who was told to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who told someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1101.0,1101.0
1102,gpt3,object-control-passive,Stephanie,Joseph,False,told,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was told by Joseph to read.

Question: Who told someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who was told to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1102.0,1102.0
1103,gpt3,object-control-passive,Stephanie,Joseph,False,told,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was told by Joseph to run.

Question: Who was told to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who told someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1103.0,1103.0
1104,gpt3,object-control-passive,Stephanie,Joseph,False,told,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was told by Joseph to call.

Question: Who was told to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who told someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", '\n'),1104.0,1104.0
1105,gpt3,object-control-passive,Stephanie,Joseph,False,ordered,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was ordered by Joseph to come.

Question: Who was ordered to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who ordered someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1105.0,1105.0
1106,gpt3,object-control-passive,Stephanie,Joseph,False,ordered,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was ordered by Joseph to go.

Question: Who was ordered to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who ordered someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1106.0,1106.0
1107,gpt3,object-control-passive,Stephanie,Joseph,False,ordered,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was ordered by Joseph to read.

Question: Who was ordered to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who ordered someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1107.0,1107.0
1108,gpt3,object-control-passive,Stephanie,Joseph,False,ordered,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was ordered by Joseph to run.

Question: Who was ordered to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who ordered someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1108.0,1108.0
1109,gpt3,object-control-passive,Stephanie,Joseph,False,ordered,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was ordered by Joseph to call.

Question: Who was ordered to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who ordered someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", '\n'),1109.0,1109.0
1110,gpt3,object-control-passive,Stephanie,Joseph,False,called upon,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was called upon by Joseph to come.

Question: Who called upon someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who was called upon to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1110.0,1110.0
1111,gpt3,object-control-passive,Stephanie,Joseph,False,called upon,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was called upon by Joseph to go.

Question: Who was called upon to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who called upon someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1111.0,1111.0
1112,gpt3,object-control-passive,Stephanie,Joseph,False,called upon,to read,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was called upon by Joseph to read.

Question: Who called upon someone to read, Stephanie or Joseph?
Answer: Joseph
Question: Who was called upon to read, Stephanie or Joseph?
Answer: Stephanie
Question: Who read, Stephanie or Joseph?
Answer: ", 'Step'),1112.0,1112.0
1113,gpt3,object-control-passive,Stephanie,Joseph,False,called upon,to run,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was called upon by Joseph to run.

Question: Who was called upon to run, Stephanie or Joseph?
Answer: Stephanie
Question: Who called upon someone to run, Stephanie or Joseph?
Answer: Joseph
Question: Who ran, Stephanie or Joseph?
Answer: ", 'Step'),1113.0,1113.0
1114,gpt3,object-control-passive,Stephanie,Joseph,False,called upon,to call,Joseph,other,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was called upon by Joseph to call.

Question: Who was called upon to call, Stephanie or Joseph?
Answer: Stephanie
Question: Who called upon someone to call, Stephanie or Joseph?
Answer: Joseph
Question: Who called, Stephanie or Joseph?
Answer: ", '\n'),1114.0,1114.0
1115,gpt3,object-control-passive,Stephanie,Joseph,False,reminded,to come,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was reminded by Joseph to come.

Question: Who was reminded to come, Stephanie or Joseph?
Answer: Stephanie
Question: Who reminded someone to come, Stephanie or Joseph?
Answer: Joseph
Question: Who came, Stephanie or Joseph?
Answer: ", 'Step'),1115.0,1115.0
1116,gpt3,object-control-passive,Stephanie,Joseph,False,reminded,to go,Joseph,Stephanie,"You will be given a context and a question. Answer the question with either ""Stephanie"" or ""Joseph"".
Context: Stephanie was reminded by Joseph to go.

Question: Who reminded someone to go, Stephanie or Joseph?
Answer: Joseph
Question: Who was reminded to go, Stephanie or Joseph?
Answer: Stephanie
Question: Who went, Stephanie or Joseph?
Answer: ", 'Step'),1116.0,1116.0
