,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
879,jurassic-large,object-control-passive,Joseph,Stephanie,False,called upon,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by Stephanie to run.

Question: Who called upon someone to run?
Answer: Stephanie
Question: Who was called upon to run?
Answer: Joseph
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by Stephanie to run.\n\nQuestion: Who called upon someone to run?\nAnswer: Stephanie\nQuestion: Who was called upon to run?\nAnswer: Joseph\nQuestion: Who ran?\nAnswer: ', '(Joseph')",879.0,
880,jurassic-large,object-control-passive,Joseph,Stephanie,False,called upon,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by Stephanie to call.

Question: Who was called upon to call?
Answer: Joseph
Question: Who called upon someone to call?
Answer: Stephanie
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by Stephanie to call.\n\nQuestion: Who was called upon to call?\nAnswer: Joseph\nQuestion: Who called upon someone to call?\nAnswer: Stephanie\nQuestion: Who called?\nAnswer: ', '(Joseph')",880.0,
881,jurassic-large,object-control-passive,Joseph,Stephanie,False,reminded,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by Stephanie to come.

Question: Who reminded someone to come?
Answer: Stephanie
Question: Who was reminded to come?
Answer: Joseph
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by Stephanie to come.\n\nQuestion: Who reminded someone to come?\nAnswer: Stephanie\nQuestion: Who was reminded to come?\nAnswer: Joseph\nQuestion: Who came?\nAnswer: ', '(Joseph')",881.0,
882,jurassic-large,object-control-passive,Joseph,Stephanie,False,reminded,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by Stephanie to go.

Question: Who was reminded to go?
Answer: Joseph
Question: Who reminded someone to go?
Answer: Stephanie
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by Stephanie to go.\n\nQuestion: Who was reminded to go?\nAnswer: Joseph\nQuestion: Who reminded someone to go?\nAnswer: Stephanie\nQuestion: Who went?\nAnswer: ', '(Joseph')",882.0,
883,jurassic-large,object-control-passive,Joseph,Stephanie,False,reminded,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by Stephanie to read.

Question: Who was reminded to read?
Answer: Joseph
Question: Who reminded someone to read?
Answer: Stephanie
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by Stephanie to read.\n\nQuestion: Who was reminded to read?\nAnswer: Joseph\nQuestion: Who reminded someone to read?\nAnswer: Stephanie\nQuestion: Who read?\nAnswer: ', '(Joseph')",883.0,
884,jurassic-large,object-control-passive,Joseph,Stephanie,False,reminded,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by Stephanie to run.

Question: Who was reminded to run?
Answer: Joseph
Question: Who reminded someone to run?
Answer: Stephanie
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by Stephanie to run.\n\nQuestion: Who was reminded to run?\nAnswer: Joseph\nQuestion: Who reminded someone to run?\nAnswer: Stephanie\nQuestion: Who ran?\nAnswer: ', '(Joseph')",884.0,
885,jurassic-large,object-control-passive,Joseph,Stephanie,False,reminded,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by Stephanie to call.

Question: Who was reminded to call?
Answer: Joseph
Question: Who reminded someone to call?
Answer: Stephanie
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by Stephanie to call.\n\nQuestion: Who was reminded to call?\nAnswer: Joseph\nQuestion: Who reminded someone to call?\nAnswer: Stephanie\nQuestion: Who called?\nAnswer: ', '(Joseph')",885.0,
886,jurassic-large,object-control-passive,Joseph,Stephanie,False,urged,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was urged by Stephanie to come.

Question: Who was urged to come?
Answer: Joseph
Question: Who urged someone to come?
Answer: Stephanie
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was urged by Stephanie to come.\n\nQuestion: Who was urged to come?\nAnswer: Joseph\nQuestion: Who urged someone to come?\nAnswer: Stephanie\nQuestion: Who came?\nAnswer: ', '(Joseph')",886.0,
887,jurassic-large,object-control-passive,Joseph,Stephanie,False,urged,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was urged by Stephanie to go.

Question: Who urged someone to go?
Answer: Stephanie
Question: Who was urged to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was urged by Stephanie to go.\n\nQuestion: Who urged someone to go?\nAnswer: Stephanie\nQuestion: Who was urged to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",887.0,
888,jurassic-large,object-control-passive,Joseph,Stephanie,False,urged,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was urged by Stephanie to read.

Question: Who urged someone to read?
Answer: Stephanie
Question: Who was urged to read?
Answer: Joseph
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was urged by Stephanie to read.\n\nQuestion: Who urged someone to read?\nAnswer: Stephanie\nQuestion: Who was urged to read?\nAnswer: Joseph\nQuestion: Who read?\nAnswer: ', '(Joseph')",888.0,
889,jurassic-large,object-control-passive,Joseph,Stephanie,False,urged,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was urged by Stephanie to run.

Question: Who urged someone to run?
Answer: Stephanie
Question: Who was urged to run?
Answer: Joseph
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was urged by Stephanie to run.\n\nQuestion: Who urged someone to run?\nAnswer: Stephanie\nQuestion: Who was urged to run?\nAnswer: Joseph\nQuestion: Who ran?\nAnswer: ', '(Joseph')",889.0,
890,jurassic-large,object-control-passive,Joseph,Stephanie,False,urged,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was urged by Stephanie to call.

Question: Who urged someone to call?
Answer: Stephanie
Question: Who was urged to call?
Answer: Joseph
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was urged by Stephanie to call.\n\nQuestion: Who urged someone to call?\nAnswer: Stephanie\nQuestion: Who was urged to call?\nAnswer: Joseph\nQuestion: Who called?\nAnswer: ', '(Joseph')",890.0,
891,jurassic-large,object-control-passive,Joseph,Stephanie,False,asked,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was asked by Stephanie to come.

Question: Who was asked to come?
Answer: Joseph
Question: Who asked someone to come?
Answer: Stephanie
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was asked by Stephanie to come.\n\nQuestion: Who was asked to come?\nAnswer: Joseph\nQuestion: Who asked someone to come?\nAnswer: Stephanie\nQuestion: Who came?\nAnswer: ', '(Joseph')",891.0,
892,jurassic-large,object-control-passive,Joseph,Stephanie,False,asked,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was asked by Stephanie to go.

Question: Who asked someone to go?
Answer: Stephanie
Question: Who was asked to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was asked by Stephanie to go.\n\nQuestion: Who asked someone to go?\nAnswer: Stephanie\nQuestion: Who was asked to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",892.0,
893,jurassic-large,object-control-passive,Joseph,Stephanie,False,asked,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was asked by Stephanie to read.

Question: Who was asked to read?
Answer: Joseph
Question: Who asked someone to read?
Answer: Stephanie
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was asked by Stephanie to read.\n\nQuestion: Who was asked to read?\nAnswer: Joseph\nQuestion: Who asked someone to read?\nAnswer: Stephanie\nQuestion: Who read?\nAnswer: ', '(Joseph')",893.0,
894,jurassic-large,object-control-passive,Joseph,Stephanie,False,asked,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was asked by Stephanie to run.

Question: Who was asked to run?
Answer: Joseph
Question: Who asked someone to run?
Answer: Stephanie
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was asked by Stephanie to run.\n\nQuestion: Who was asked to run?\nAnswer: Joseph\nQuestion: Who asked someone to run?\nAnswer: Stephanie\nQuestion: Who ran?\nAnswer: ', '(Joseph')",894.0,
895,jurassic-large,object-control-passive,Joseph,Stephanie,False,asked,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was asked by Stephanie to call.

Question: Who asked someone to call?
Answer: Stephanie
Question: Who was asked to call?
Answer: Joseph
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was asked by Stephanie to call.\n\nQuestion: Who asked someone to call?\nAnswer: Stephanie\nQuestion: Who was asked to call?\nAnswer: Joseph\nQuestion: Who called?\nAnswer: ', '(Joseph')",895.0,
896,jurassic-large,object-control-passive,Joseph,Stephanie,False,persuaded,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was persuaded by Stephanie to come.

Question: Who was persuaded to come?
Answer: Joseph
Question: Who persuaded someone to come?
Answer: Stephanie
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was persuaded by Stephanie to come.\n\nQuestion: Who was persuaded to come?\nAnswer: Joseph\nQuestion: Who persuaded someone to come?\nAnswer: Stephanie\nQuestion: Who came?\nAnswer: ', '(Joseph')",896.0,
897,jurassic-large,object-control-passive,Joseph,Stephanie,False,persuaded,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was persuaded by Stephanie to go.

Question: Who persuaded someone to go?
Answer: Stephanie
Question: Who was persuaded to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was persuaded by Stephanie to go.\n\nQuestion: Who persuaded someone to go?\nAnswer: Stephanie\nQuestion: Who was persuaded to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",897.0,
898,jurassic-large,object-control-passive,Joseph,Stephanie,False,persuaded,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was persuaded by Stephanie to read.

Question: Who was persuaded to read?
Answer: Joseph
Question: Who persuaded someone to read?
Answer: Stephanie
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was persuaded by Stephanie to read.\n\nQuestion: Who was persuaded to read?\nAnswer: Joseph\nQuestion: Who persuaded someone to read?\nAnswer: Stephanie\nQuestion: Who read?\nAnswer: ', '(Joseph')",898.0,
899,jurassic-large,object-control-passive,Joseph,Stephanie,False,persuaded,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was persuaded by Stephanie to run.

Question: Who was persuaded to run?
Answer: Joseph
Question: Who persuaded someone to run?
Answer: Stephanie
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was persuaded by Stephanie to run.\n\nQuestion: Who was persuaded to run?\nAnswer: Joseph\nQuestion: Who persuaded someone to run?\nAnswer: Stephanie\nQuestion: Who ran?\nAnswer: ', '(Joseph')",899.0,
900,jurassic-large,object-control-passive,Joseph,Stephanie,False,persuaded,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was persuaded by Stephanie to call.

Question: Who persuaded someone to call?
Answer: Stephanie
Question: Who was persuaded to call?
Answer: Joseph
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was persuaded by Stephanie to call.\n\nQuestion: Who persuaded someone to call?\nAnswer: Stephanie\nQuestion: Who was persuaded to call?\nAnswer: Joseph\nQuestion: Who called?\nAnswer: ', '(Joseph')",900.0,
901,jurassic-large,object-control-passive,Joseph,Stephanie,False,convinced,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was convinced by Stephanie to come.

Question: Who was convinced to come?
Answer: Joseph
Question: Who convinced someone to come?
Answer: Stephanie
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was convinced by Stephanie to come.\n\nQuestion: Who was convinced to come?\nAnswer: Joseph\nQuestion: Who convinced someone to come?\nAnswer: Stephanie\nQuestion: Who came?\nAnswer: ', '(Joseph')",901.0,
902,jurassic-large,object-control-passive,Joseph,Stephanie,False,convinced,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was convinced by Stephanie to go.

Question: Who convinced someone to go?
Answer: Stephanie
Question: Who was convinced to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was convinced by Stephanie to go.\n\nQuestion: Who convinced someone to go?\nAnswer: Stephanie\nQuestion: Who was convinced to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",902.0,
903,jurassic-large,object-control-passive,Joseph,Stephanie,False,convinced,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was convinced by Stephanie to read.

Question: Who convinced someone to read?
Answer: Stephanie
Question: Who was convinced to read?
Answer: Joseph
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was convinced by Stephanie to read.\n\nQuestion: Who convinced someone to read?\nAnswer: Stephanie\nQuestion: Who was convinced to read?\nAnswer: Joseph\nQuestion: Who read?\nAnswer: ', '(Joseph')",903.0,
904,jurassic-large,object-control-passive,Joseph,Stephanie,False,convinced,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was convinced by Stephanie to run.

Question: Who convinced someone to run?
Answer: Stephanie
Question: Who was convinced to run?
Answer: Joseph
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was convinced by Stephanie to run.\n\nQuestion: Who convinced someone to run?\nAnswer: Stephanie\nQuestion: Who was convinced to run?\nAnswer: Joseph\nQuestion: Who ran?\nAnswer: ', '(Joseph')",904.0,
905,jurassic-large,object-control-passive,Joseph,Stephanie,False,convinced,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was convinced by Stephanie to call.

Question: Who was convinced to call?
Answer: Joseph
Question: Who convinced someone to call?
Answer: Stephanie
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was convinced by Stephanie to call.\n\nQuestion: Who was convinced to call?\nAnswer: Joseph\nQuestion: Who convinced someone to call?\nAnswer: Stephanie\nQuestion: Who called?\nAnswer: ', '(Joseph')",905.0,
906,jurassic-large,object-control-passive,Joseph,Stephanie,False,forced,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was forced by Stephanie to come.

Question: Who forced someone to come?
Answer: Stephanie
Question: Who was forced to come?
Answer: Joseph
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was forced by Stephanie to come.\n\nQuestion: Who forced someone to come?\nAnswer: Stephanie\nQuestion: Who was forced to come?\nAnswer: Joseph\nQuestion: Who came?\nAnswer: ', '(Joseph')",906.0,
907,jurassic-large,object-control-passive,Joseph,Stephanie,False,forced,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was forced by Stephanie to go.

Question: Who forced someone to go?
Answer: Stephanie
Question: Who was forced to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was forced by Stephanie to go.\n\nQuestion: Who forced someone to go?\nAnswer: Stephanie\nQuestion: Who was forced to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",907.0,
908,jurassic-large,object-control-passive,Joseph,Stephanie,False,forced,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was forced by Stephanie to read.

Question: Who forced someone to read?
Answer: Stephanie
Question: Who was forced to read?
Answer: Joseph
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was forced by Stephanie to read.\n\nQuestion: Who forced someone to read?\nAnswer: Stephanie\nQuestion: Who was forced to read?\nAnswer: Joseph\nQuestion: Who read?\nAnswer: ', '(Joseph')",908.0,
909,jurassic-large,object-control-passive,Joseph,Stephanie,False,forced,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was forced by Stephanie to run.

Question: Who was forced to run?
Answer: Joseph
Question: Who forced someone to run?
Answer: Stephanie
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was forced by Stephanie to run.\n\nQuestion: Who was forced to run?\nAnswer: Joseph\nQuestion: Who forced someone to run?\nAnswer: Stephanie\nQuestion: Who ran?\nAnswer: ', '(Joseph')",909.0,
910,jurassic-large,object-control-passive,Joseph,Stephanie,False,forced,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was forced by Stephanie to call.

Question: Who was forced to call?
Answer: Joseph
Question: Who forced someone to call?
Answer: Stephanie
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was forced by Stephanie to call.\n\nQuestion: Who was forced to call?\nAnswer: Joseph\nQuestion: Who forced someone to call?\nAnswer: Stephanie\nQuestion: Who called?\nAnswer: ', '(Joseph')",910.0,
911,jurassic-large,object-control-passive,Joseph,Stephanie,False,pushed,to come,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was pushed by Stephanie to come.

Question: Who pushed someone to come?
Answer: Stephanie
Question: Who was pushed to come?
Answer: Joseph
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was pushed by Stephanie to come.\n\nQuestion: Who pushed someone to come?\nAnswer: Stephanie\nQuestion: Who was pushed to come?\nAnswer: Joseph\nQuestion: Who came?\nAnswer: ', '(Joseph')",911.0,
912,jurassic-large,object-control-passive,Joseph,Stephanie,False,pushed,to go,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was pushed by Stephanie to go.

Question: Who was pushed to go?
Answer: Joseph
Question: Who pushed someone to go?
Answer: Stephanie
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was pushed by Stephanie to go.\n\nQuestion: Who was pushed to go?\nAnswer: Joseph\nQuestion: Who pushed someone to go?\nAnswer: Stephanie\nQuestion: Who went?\nAnswer: ', '(Joseph')",912.0,
913,jurassic-large,object-control-passive,Joseph,Stephanie,False,pushed,to read,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was pushed by Stephanie to read.

Question: Who was pushed to read?
Answer: Joseph
Question: Who pushed someone to read?
Answer: Stephanie
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was pushed by Stephanie to read.\n\nQuestion: Who was pushed to read?\nAnswer: Joseph\nQuestion: Who pushed someone to read?\nAnswer: Stephanie\nQuestion: Who read?\nAnswer: ', '(Joseph')",913.0,
914,jurassic-large,object-control-passive,Joseph,Stephanie,False,pushed,to run,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was pushed by Stephanie to run.

Question: Who pushed someone to run?
Answer: Stephanie
Question: Who was pushed to run?
Answer: Joseph
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was pushed by Stephanie to run.\n\nQuestion: Who pushed someone to run?\nAnswer: Stephanie\nQuestion: Who was pushed to run?\nAnswer: Joseph\nQuestion: Who ran?\nAnswer: ', '(Joseph')",914.0,
915,jurassic-large,object-control-passive,Joseph,Stephanie,False,pushed,to call,Stephanie,Joseph,"You will be given a context and a question.
Context: Joseph was pushed by Stephanie to call.

Question: Who was pushed to call?
Answer: Joseph
Question: Who pushed someone to call?
Answer: Stephanie
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was pushed by Stephanie to call.\n\nQuestion: Who was pushed to call?\nAnswer: Joseph\nQuestion: Who pushed someone to call?\nAnswer: Stephanie\nQuestion: Who called?\nAnswer: ', '(Joseph')",915.0,
916,jurassic-large,object-control-passive,Joseph,William,False,told,to come,William,Joseph,"You will be given a context and a question.
Context: Joseph was told by William to come.

Question: Who told someone to come?
Answer: William
Question: Who was told to come?
Answer: Joseph
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was told by William to come.\n\nQuestion: Who told someone to come?\nAnswer: William\nQuestion: Who was told to come?\nAnswer: Joseph\nQuestion: Who came?\nAnswer: ', '(Joseph')",916.0,
917,jurassic-large,object-control-passive,Joseph,William,False,told,to go,William,Joseph,"You will be given a context and a question.
Context: Joseph was told by William to go.

Question: Who told someone to go?
Answer: William
Question: Who was told to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was told by William to go.\n\nQuestion: Who told someone to go?\nAnswer: William\nQuestion: Who was told to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",917.0,
918,jurassic-large,object-control-passive,Joseph,William,False,told,to read,William,Joseph,"You will be given a context and a question.
Context: Joseph was told by William to read.

Question: Who told someone to read?
Answer: William
Question: Who was told to read?
Answer: Joseph
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was told by William to read.\n\nQuestion: Who told someone to read?\nAnswer: William\nQuestion: Who was told to read?\nAnswer: Joseph\nQuestion: Who read?\nAnswer: ', '(Joseph')",918.0,
919,jurassic-large,object-control-passive,Joseph,William,False,told,to run,William,Joseph,"You will be given a context and a question.
Context: Joseph was told by William to run.

Question: Who was told to run?
Answer: Joseph
Question: Who told someone to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was told by William to run.\n\nQuestion: Who was told to run?\nAnswer: Joseph\nQuestion: Who told someone to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', '(Joseph')",919.0,
920,jurassic-large,object-control-passive,Joseph,William,False,told,to call,William,Joseph,"You will be given a context and a question.
Context: Joseph was told by William to call.

Question: Who was told to call?
Answer: Joseph
Question: Who told someone to call?
Answer: William
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was told by William to call.\n\nQuestion: Who was told to call?\nAnswer: Joseph\nQuestion: Who told someone to call?\nAnswer: William\nQuestion: Who called?\nAnswer: ', '(Joseph')",920.0,
921,jurassic-large,object-control-passive,Joseph,William,False,ordered,to come,William,Joseph,"You will be given a context and a question.
Context: Joseph was ordered by William to come.

Question: Who was ordered to come?
Answer: Joseph
Question: Who ordered someone to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was ordered by William to come.\n\nQuestion: Who was ordered to come?\nAnswer: Joseph\nQuestion: Who ordered someone to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(Joseph')",921.0,
922,jurassic-large,object-control-passive,Joseph,William,False,ordered,to go,William,Joseph,"You will be given a context and a question.
Context: Joseph was ordered by William to go.

Question: Who was ordered to go?
Answer: Joseph
Question: Who ordered someone to go?
Answer: William
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was ordered by William to go.\n\nQuestion: Who was ordered to go?\nAnswer: Joseph\nQuestion: Who ordered someone to go?\nAnswer: William\nQuestion: Who went?\nAnswer: ', '(Joseph')",922.0,
923,jurassic-large,object-control-passive,Joseph,William,False,ordered,to read,William,Joseph,"You will be given a context and a question.
Context: Joseph was ordered by William to read.

Question: Who ordered someone to read?
Answer: William
Question: Who was ordered to read?
Answer: Joseph
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was ordered by William to read.\n\nQuestion: Who ordered someone to read?\nAnswer: William\nQuestion: Who was ordered to read?\nAnswer: Joseph\nQuestion: Who read?\nAnswer: ', '(Joseph')",923.0,
924,jurassic-large,object-control-passive,Joseph,William,False,ordered,to run,William,other,"You will be given a context and a question.
Context: Joseph was ordered by William to run.

Question: Who was ordered to run?
Answer: Joseph
Question: Who ordered someone to run?
Answer: William
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was ordered by William to run.\n\nQuestion: Who was ordered to run?\nAnswer: Joseph\nQuestion: Who ordered someone to run?\nAnswer: William\nQuestion: Who ran?\nAnswer: ', 'joseph\n')",924.0,
925,jurassic-large,object-control-passive,Joseph,William,False,ordered,to call,William,Joseph,"You will be given a context and a question.
Context: Joseph was ordered by William to call.

Question: Who ordered someone to call?
Answer: William
Question: Who was ordered to call?
Answer: Joseph
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was ordered by William to call.\n\nQuestion: Who ordered someone to call?\nAnswer: William\nQuestion: Who was ordered to call?\nAnswer: Joseph\nQuestion: Who called?\nAnswer: ', '(Joseph')",925.0,
926,jurassic-large,object-control-passive,Joseph,William,False,called upon,to come,William,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by William to come.

Question: Who was called upon to come?
Answer: Joseph
Question: Who called upon someone to come?
Answer: William
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by William to come.\n\nQuestion: Who was called upon to come?\nAnswer: Joseph\nQuestion: Who called upon someone to come?\nAnswer: William\nQuestion: Who came?\nAnswer: ', '(Joseph')",926.0,
927,jurassic-large,object-control-passive,Joseph,William,False,called upon,to go,William,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by William to go.

Question: Who was called upon to go?
Answer: Joseph
Question: Who called upon someone to go?
Answer: William
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by William to go.\n\nQuestion: Who was called upon to go?\nAnswer: Joseph\nQuestion: Who called upon someone to go?\nAnswer: William\nQuestion: Who went?\nAnswer: ', '(Joseph')",927.0,
928,jurassic-large,object-control-passive,Joseph,William,False,called upon,to read,William,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by William to read.

Question: Who was called upon to read?
Answer: Joseph
Question: Who called upon someone to read?
Answer: William
Question: Who read?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by William to read.\n\nQuestion: Who was called upon to read?\nAnswer: Joseph\nQuestion: Who called upon someone to read?\nAnswer: William\nQuestion: Who read?\nAnswer: ', '(Joseph')",928.0,
929,jurassic-large,object-control-passive,Joseph,William,False,called upon,to run,William,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by William to run.

Question: Who called upon someone to run?
Answer: William
Question: Who was called upon to run?
Answer: Joseph
Question: Who ran?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by William to run.\n\nQuestion: Who called upon someone to run?\nAnswer: William\nQuestion: Who was called upon to run?\nAnswer: Joseph\nQuestion: Who ran?\nAnswer: ', '(Joseph')",929.0,
930,jurassic-large,object-control-passive,Joseph,William,False,called upon,to call,William,Joseph,"You will be given a context and a question.
Context: Joseph was called upon by William to call.

Question: Who called upon someone to call?
Answer: William
Question: Who was called upon to call?
Answer: Joseph
Question: Who called?
Answer: ","('You will be given a context and a question.\nContext: Joseph was called upon by William to call.\n\nQuestion: Who called upon someone to call?\nAnswer: William\nQuestion: Who was called upon to call?\nAnswer: Joseph\nQuestion: Who called?\nAnswer: ', '(Joseph')",930.0,
931,jurassic-large,object-control-passive,Joseph,William,False,reminded,to come,William,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by William to come.

Question: Who reminded someone to come?
Answer: William
Question: Who was reminded to come?
Answer: Joseph
Question: Who came?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by William to come.\n\nQuestion: Who reminded someone to come?\nAnswer: William\nQuestion: Who was reminded to come?\nAnswer: Joseph\nQuestion: Who came?\nAnswer: ', '(Joseph')",931.0,
932,jurassic-large,object-control-passive,Joseph,William,False,reminded,to go,William,Joseph,"You will be given a context and a question.
Context: Joseph was reminded by William to go.

Question: Who reminded someone to go?
Answer: William
Question: Who was reminded to go?
Answer: Joseph
Question: Who went?
Answer: ","('You will be given a context and a question.\nContext: Joseph was reminded by William to go.\n\nQuestion: Who reminded someone to go?\nAnswer: William\nQuestion: Who was reminded to go?\nAnswer: Joseph\nQuestion: Who went?\nAnswer: ', '(Joseph')",932.0,
