,model,exp_type,name1,name2,swap_names,verb,action,true,pred,prompt,response,Unnamed: 0,Unnamed: 0.1
728,gpt-neo-2.7b,object-control,Joseph,William,False,asked,to run,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph asked William to run.

Question:  Who ran, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph asked William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph asked William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer:  Joseph ran.\n\nQuestion:  Who ran')",728.0,728.0
729,gpt-neo-2.7b,object-control,Joseph,William,False,asked,to call,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph asked William to call.

Question:  Who called, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph asked William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph asked William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who called,')",729.0,729.0
730,gpt-neo-2.7b,object-control,Joseph,William,False,persuaded,to come,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph persuaded William to come.

Question:  Who came, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who persuaded William')",730.0,730.0
731,gpt-neo-2.7b,object-control,Joseph,William,False,persuaded,to go,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph persuaded William to go.

Question:  Who went, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who persuaded William')",731.0,731.0
732,gpt-neo-2.7b,object-control,Joseph,William,False,persuaded,to read,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph persuaded William to read.

Question:  Who read, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who read,')",732.0,732.0
733,gpt-neo-2.7b,object-control,Joseph,William,False,persuaded,to run,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph persuaded William to run.

Question:  Who ran, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer:  Joseph ran.\n\nQuestion:  Who ran')",733.0,733.0
734,gpt-neo-2.7b,object-control,Joseph,William,False,persuaded,to call,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph persuaded William to call.

Question:  Who called, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph persuaded William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who persuaded William')",734.0,734.0
735,gpt-neo-2.7b,object-control,Joseph,William,False,convinced,to come,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph convinced William to come.

Question:  Who came, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who convinced William')",735.0,735.0
736,gpt-neo-2.7b,object-control,Joseph,William,False,convinced,to go,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph convinced William to go.

Question:  Who went, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who went,')",736.0,736.0
737,gpt-neo-2.7b,object-control,Joseph,William,False,convinced,to read,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph convinced William to read.

Question:  Who read, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who read,')",737.0,737.0
738,gpt-neo-2.7b,object-control,Joseph,William,False,convinced,to run,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph convinced William to run.

Question:  Who ran, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who convinced William')",738.0,738.0
739,gpt-neo-2.7b,object-control,Joseph,William,False,convinced,to call,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph convinced William to call.

Question:  Who called, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph convinced William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who called,')",739.0,739.0
740,gpt-neo-2.7b,object-control,Joseph,William,False,forced,to come,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph forced William to come.

Question:  Who came, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who came,')",740.0,740.0
741,gpt-neo-2.7b,object-control,Joseph,William,False,forced,to go,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph forced William to go.

Question:  Who went, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",741.0,741.0
742,gpt-neo-2.7b,object-control,Joseph,William,False,forced,to read,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph forced William to read.

Question:  Who read, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",742.0,742.0
743,gpt-neo-2.7b,object-control,Joseph,William,False,forced,to run,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph forced William to run.

Question:  Who ran, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer:  Joseph ran.\n\nQuestion:  Who ran')",743.0,743.0
744,gpt-neo-2.7b,object-control,Joseph,William,False,forced,to call,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph forced William to call.

Question:  Who called, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph forced William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",744.0,744.0
745,gpt-neo-2.7b,object-control,Joseph,William,False,pushed,to come,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph pushed William to come.

Question:  Who came, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to come.\n\nQuestion:  Who came, Joseph or William?\nAnswer:  Joseph.\n\nQuestion:  Who pushed William')",745.0,745.0
746,gpt-neo-2.7b,object-control,Joseph,William,False,pushed,to go,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph pushed William to go.

Question:  Who went, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to go.\n\nQuestion:  Who went, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",746.0,746.0
747,gpt-neo-2.7b,object-control,Joseph,William,False,pushed,to read,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph pushed William to read.

Question:  Who read, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to read.\n\nQuestion:  Who read, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",747.0,747.0
748,gpt-neo-2.7b,object-control,Joseph,William,False,pushed,to run,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph pushed William to run.

Question:  Who ran, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to run.\n\nQuestion:  Who ran, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",748.0,748.0
749,gpt-neo-2.7b,object-control,Joseph,William,False,pushed,to call,William,Joseph,"You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".
Context: Joseph pushed William to call.

Question:  Who called, Joseph or William?
Answer: ","('You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Joseph"" or ""William"".\nContext: Joseph pushed William to call.\n\nQuestion:  Who called, Joseph or William?\nAnswer:  Joseph\n\nA:\n\nThe answer is')",749.0,749.0
750,gpt-neo-2.7b,object-control,Nicole,Avery,False,told,to come,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole told Avery to come.

Question:  Who came, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",750.0,750.0
751,gpt-neo-2.7b,object-control,Nicole,Avery,False,told,to go,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole told Avery to go.

Question:  Who went, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",751.0,751.0
752,gpt-neo-2.7b,object-control,Nicole,Avery,False,told,to read,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole told Avery to read.

Question:  Who read, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",752.0,752.0
753,gpt-neo-2.7b,object-control,Nicole,Avery,False,told,to run,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole told Avery to run.

Question:  Who ran, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer:  Nicole ran.\n\nA:\n')",753.0,753.0
754,gpt-neo-2.7b,object-control,Nicole,Avery,False,told,to call,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole told Avery to call.

Question:  Who called, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole told Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",754.0,754.0
755,gpt-neo-2.7b,object-control,Nicole,Avery,False,ordered,to come,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole ordered Avery to come.

Question:  Who came, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",755.0,755.0
756,gpt-neo-2.7b,object-control,Nicole,Avery,False,ordered,to go,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole ordered Avery to go.

Question:  Who went, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",756.0,756.0
757,gpt-neo-2.7b,object-control,Nicole,Avery,False,ordered,to read,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole ordered Avery to read.

Question:  Who read, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",757.0,757.0
758,gpt-neo-2.7b,object-control,Nicole,Avery,False,ordered,to run,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole ordered Avery to run.

Question:  Who ran, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer:  Nicole ran.\n\nA:\n')",758.0,758.0
759,gpt-neo-2.7b,object-control,Nicole,Avery,False,ordered,to call,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole ordered Avery to call.

Question:  Who called, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole ordered Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",759.0,759.0
760,gpt-neo-2.7b,object-control,Nicole,Avery,False,called upon,to come,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole called upon Avery to come.

Question:  Who came, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n')",760.0,760.0
761,gpt-neo-2.7b,object-control,Nicole,Avery,False,called upon,to go,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole called upon Avery to go.

Question:  Who went, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n')",761.0,761.0
762,gpt-neo-2.7b,object-control,Nicole,Avery,False,called upon,to read,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole called upon Avery to read.

Question:  Who read, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n')",762.0,762.0
763,gpt-neo-2.7b,object-control,Nicole,Avery,False,called upon,to run,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole called upon Avery to run.

Question:  Who ran, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer:  Nicole ran.\n\nA:')",763.0,763.0
764,gpt-neo-2.7b,object-control,Nicole,Avery,False,called upon,to call,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole called upon Avery to call.

Question:  Who called, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole called upon Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer:  Nicole called upon Avery to call.')",764.0,764.0
765,gpt-neo-2.7b,object-control,Nicole,Avery,False,reminded,to come,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole reminded Avery to come.

Question:  Who came, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",765.0,765.0
766,gpt-neo-2.7b,object-control,Nicole,Avery,False,reminded,to go,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole reminded Avery to go.

Question:  Who went, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",766.0,766.0
767,gpt-neo-2.7b,object-control,Nicole,Avery,False,reminded,to read,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole reminded Avery to read.

Question:  Who read, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",767.0,767.0
768,gpt-neo-2.7b,object-control,Nicole,Avery,False,reminded,to run,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole reminded Avery to run.

Question:  Who ran, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to run.\n\nQuestion:  Who ran, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",768.0,768.0
769,gpt-neo-2.7b,object-control,Nicole,Avery,False,reminded,to call,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole reminded Avery to call.

Question:  Who called, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole reminded Avery to call.\n\nQuestion:  Who called, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",769.0,769.0
770,gpt-neo-2.7b,object-control,Nicole,Avery,False,urged,to come,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole urged Avery to come.

Question:  Who came, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole urged Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole urged Avery to come.\n\nQuestion:  Who came, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",770.0,770.0
771,gpt-neo-2.7b,object-control,Nicole,Avery,False,urged,to go,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole urged Avery to go.

Question:  Who went, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole urged Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole urged Avery to go.\n\nQuestion:  Who went, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",771.0,771.0
772,gpt-neo-2.7b,object-control,Nicole,Avery,False,urged,to read,Avery,Nicole,"You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".
Context: Nicole urged Avery to read.

Question:  Who read, Nicole or Avery?
Answer: ","('You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole urged Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer: ', 'You will be given a context and a question. Answer the question with either ""Nicole"" or ""Avery"".\nContext: Nicole urged Avery to read.\n\nQuestion:  Who read, Nicole or Avery?\nAnswer:  Nicole.\n\nA:\n\n')",772.0,772.0
